session_id	item_id_seq	item_id
9800	124 144 198 181 13 145 74	40
9801	381 79 5 225 17	7
9802	127 22 46	2
9803	104 2 136	1
9804	52 77 164	96
9805	274 209 262 283 133 89 77 70 81 273 39	210
9806	142 304 22 1	130
9807	570 98 37 228 324 313 141 534 12 104 123 155	139
9808	44 131 481 5	1
9809	2 3 363 98 114 22 154 66 30 5 1 37 130	136
9810	7 93 124 262 229	26
9811	423 205 171 215	338
9812	77 6 233 176 117	180
9813	124 233 188 103	234
9814	19 21 2 3 110 1 5 22 61 115 109 225 94	293
9815	46 2 60	224
9816	233 234 6 30 29	176
9817	6 12 66 133 154 324 128 14	303
9818	120 118 52	291
9819	1 5 314	64
9820	12 2 5 120	293
9821	1 21 172	44
9822	21 94 225 52 95 367 115 22 164 43 30 96 137 72 522 168	285
9823	52 80 6 182 155 172 1	22
9824	4 13 97 90 23 39 2 1 46	393
9825	96 82 59	23
9826	64 21 224 390 320 70	1
9827	281 104 274 32 262 37 72 163 73 26 49 59 144 176 198 96 6 66 121 448 168 271 145 257 45 136 30 52 437 187 126 241 518 166 515 118 169 638 250 372 497 342 177 395 610 255 254 603 605	536
9828	104 55 52	43
9829	1 2 61 0 30 5 46	12
9830	2 1 4 421	329
9831	145 187 469	426
9832	189 13 366 44 25 132	238
9833	1 6 38 71 96 59 66	315
9834	23 13 70	32
9835	5 46 229 66 338	527
9836	96 22 66 1	19
9837	13 132 172 22 21 1 2 3 128 116 74 264	336
9838	282 6 429 27	142
9839	237 289 296 233 59	204
9840	1 115 167	275
9841	96 88 1	135
9842	22 5 46 155 94	386
9843	270 46 336 21 385 271	383
9844	6 70 256 226	1
9845	274 5 71	6
9846	21 1 8	5
9847	37 165 285 70 155 238 6	213
9848	55 343 72 320 22 236 172	222
9849	21 1 0 336 5 2 60	8
9850	310 13 226 32	145
9851	5 2 3 1	0
9852	2 136 22 3 155 5 12	238
9853	5 82 172	21
9854	1 172 22	46
9855	43 38 126 96	274
9856	22 2 329	136
9857	21 6 22	253
9858	6 27 142 120 43 346 117	30
9859	324 172 25	136
9860	12 1 22 19	2
9861	12 4 129 130 70 22 5 21 61 37 128	155
9862	70 1 4	2
9863	2 195 1	130
9864	19 22 172 5	2
9865	143 96 162 113 219 30 144 7 578	78
9866	30 82 16 182	59
9867	1 13 231 12 114 236 75	32
9868	114 81 1 37 172 182 93 111 162	59
9869	85 263 98 37	142
9870	233 252 71 123 52 124 1 139 53 27	78
9871	22 2 1	224
9872	21 61 65	8
9873	1 142 106 21	532
9874	23 70 2	275
9875	2 38 32 97	323
9876	131 32 12 20 154 46	336
9877	99 66 104 55 233 229	162
9878	136 162 144	11
9879	82 16 6	39
9880	283 20 274 19 106 13 266	172
9881	82 104 113 164	96
9882	22 2 439 95 167 290 135	3
9883	38 266 430 41 460 368 43 40 261	510
9884	270 231 9	22
9885	5 290 191 27 2 330 433 224 158 118	113
9886	2 133 22 1	270
9887	5 21 97 70 66 155	336
9888	96 104 24 201 238 148	49
9889	171 89 43 66 130 641	134
9890	129 17 130	88
9891	5 2 3 22 209 1 172 0 60 116 277 155 438 152 248 167 157 191 387 63 329 17 343 4	474
9892	52 77 6 66 104 120	480
9893	124 94 225 439	112
9894	157 62 64	27
9895	136 165 2 44 12	14
9896	2 6 30	46
9897	21 6 98 278 1 64	43
9898	139 30 111 228 232	247
9899	8 22 172	60
9900	44 131 70	3
9901	281 72 82 470	39
9902	201 349 208	162
9903	76 39 122	234
9904	124 93 182 6 239 161	30
9905	52 32 93 2 1 6 121 88 236 71 136 13 247 135 150 381 149 14 390 144	62
9906	568 331 371 34 332 185	337
9907	189 5 121 236 2 172 239	17
9908	2 3 46 1 0 22	21
9909	130 129 97	118
9910	1 0 12 21	60
9911	15 470 263 13	87
9912	1 0 19 20	4
9913	6 2 30 147 155 197	357
9914	87 133 233 129 130 4 44	97
9915	7 77 13 71 97 239 96	6
9916	104 30 164	29
9917	172 52 5	2
9918	61 12 277 197 106	303
9919	1 0 21 46	2
9920	124 130 143	96
9921	298 1 0	61
9922	32 44 70 12 386 2	3
9923	46 367 6	104
9924	20 5 225 109 247 46 248 553 201 153 451	253
9925	2 1 0 21	5
9926	5 2 19 22 225 3	152
9927	70 12 46 69	68
9928	1 0 21 39 6	46
9929	22 2 1	4
9930	133 10 12	324
9931	2 3 32 70 121 66 39 113 147 7 399 215 316 36	267
9932	30 22 123 2 80 312 44 139	118
9933	96 6 30	27
9934	2 3 1 46	172
9935	97 157 70 228 450	4
9936	97 86 70 22 129 88	4
9937	59 124 52 143 118 482 584 187 251	252
9938	43 460 261 368	40
9939	5 154 116	44
9940	275 95 30 55 507 11 12 96 52 133 87 22 59 104 167 39	42
9941	82 86 7 239 195 339 77 274 59 30 118 124 176	93
9942	24 114 98 231	173
9943	81 71 124 137 11 341	163
9944	1 12 366 22 5 274 136 126	59
9945	2 21 224	1
9946	12 248 286 2 3	27
9947	30 29 118	6
9948	52 6 100 120	37
9949	13 22 32	44
9950	5 3 6	142
9951	6 233 296 27 352 66	35
9952	13 6 27 66 12	142
9953	52 77 139 296	22
9954	39 12 2 3 106 128	298
9955	13 9 15 122 97 6 30 233 263 257 104 281 172 56 182 145	59
9956	130 93 66 32 123 97 70 129 4 120 127 86 154 44 116 256 134 366 158	106
9957	1 44 66 480	131
9958	383 133 10	71
9959	97 66 22 6	2
9960	2 5 21 12 97 1 3 4	133
9961	228 37 7 121 26 120 340 274 518 369 393	330
9962	25 44 70	87
9963	122 310 404	91
9964	113 274 185 7	5
9965	228 104 299 125 16	93
9966	103 219 96 115 22	2
9967	30 363 209 82 447 37	96
9968	106 270 277	74
9969	0 104 1 21 2 3 100 247 6 155 139 136 433 60 153	94
9970	21 385 2 8 172 60 46	5
9971	21 2 59 182	171
9972	93 101 229 104 181	528
9973	1 2 22	115
9974	270 86 59	231
9975	61 5 2 1 0 96 48	155
9976	30 71 464 22	233
9977	123 139 66	499
9978	508 274 30 96 171 66 198 372 6 38 123	72
9979	30 7 470 133 71 37 55 114 144	96
9980	13 22 81 228 137	421
9981	13 118 132 1 66 96 25 44 155 105 37 473 276	335
9982	367 37 46	293
9983	22 109 11	306
9984	115 270 37 32 104 45 96 4 144 6 182 113 463 219 168 59 313 586 260	79
9985	281 70 17 22 6 71	38
9986	429 104 624 79 399 39	150
9987	172 46 111	22
9988	283 209 6 103 487	184
9989	171 88 7 71 122 89 111	32
9990	151 6 1 5 13 21 2 22 0 110	61
9991	43 39 99	597
9992	13 2 21 70 3	12
9993	30 239 167	137
9994	46 2 21	1
9995	99 136 59	56
9996	13 0 1 55 3 138	463
9997	185 6 156 158	17
9998	154 12 5 116 313	44
9999	32 240 71	9
10000	70 22 239 388 52 4	21
10001	97 2 171 46 3 5 21 1	6
10002	231 123 121 195 6 66 136 104 302	274
10003	1 3 2	0
10004	21 46 2 3 22 94 172 93 121 9 271 5 151 274 232 11 145 44 6	155
10005	7 1 96 97 2	68
10006	12 74 25 44	121
10007	43 100 55	1
10008	1 2 3 21 172 5	17
10009	66 104 9	198
10010	366 256 97	32
10011	96 43 6 285	118
10012	6 142 220 179	27
10013	114 81 61 172 3 22	225
10014	5 12 14 61	21
10015	32 97 88	151
10016	2 22 5 1	172
10017	2 3 5 4	1
10018	4 314 400 541 174 173	214
10019	6 29 135 314	400
10020	2 3 22 225 5 1 0	6
10021	103 93 283 166	299
10022	2 5 172	39
10023	239 135 237	381
10024	274 271 21	22
10025	1 2 3 0	172
10026	3 2 30 6	86
10027	129 30 1 136 22 130 97 96 261 43	4
10028	114 270 88 154	11
10029	209 66 162 151 142 39	38
10030	114 104 229 93	55
10031	155 158 461	230
10032	270 111 17 21 1	457
10033	3 21 2 94 95 153 367 67 225 12	63
10034	204 198 28	43
10035	1 0 2 97 3 11 12 70 224 21	155
10036	11 139 104	2
10037	2 3 1 0	5
10038	133 10 37 12 25	13
10039	13 44 185 22	129
10040	30 1 368 97 2 29 96 21 39 393 343	12
10041	6 96 123	145
10042	121 209 2 96 111 377 283 163 46 253 248	117
10043	11 198 144 137 6 7 52 120 139	252
10044	161 232 30 104 11 6 270	236
10045	1 20 19 2	21
10046	21 2 5 225 1 155 44 106	59
10047	13 7 133	115
10048	71 311 111	161
10049	2 3 39	5
10050	113 94 59	249
10051	5 2 0 1	3
10052	1 44 131	12
10053	96 233 94 240	6
10054	282 4 86 70 7 103 87 464 30 281 71 130	341
10055	270 9 88 463	2
10056	66 6 209 136 104 71 144 139 351 150 247 166 418	158
10057	172 343 314	27
10058	1 96 7 98 142 22 30	136
10059	1 21 2 6	96
10060	6 164 52 439 248 275 252	272
10061	32 227 12	25
10062	1 90 118 97	130
10063	70 171 75	90
10064	1 5 21 61 2	367
10065	184 171 97	90
10066	22 6 2	1
10067	6 96 21	43
10068	2 61 60 5 172 141 12 128 154	44
10069	6 172 2 142 66	8
10070	12 44 1 22 127 454 154 303 392	468
10071	6 120 1 130 70	5
10072	324 5 59 57	15
10073	1 32 97	70
10074	46 518 21	8
10075	122 30 6 113 124 66	219
10076	352 233 326 124 319 578 143 370 59	627
10077	21 5 2 38 22 67 191 173 12	47
10078	44 131 12	6
10079	30 55 39 44 93 163	89
10080	21 303 224 154 329	13
10081	86 256 172 21 1 111 96 274 270 39 22 263 155 103 0 71	59
10082	5 61 2	3
10083	0 2 3	5
10084	270 271 97	90
10085	1 5 155	19
10086	21 1 22 6 2 224	147
10087	66 99 6 281 168 163 24 136	174
10088	1 61 5	2
10089	2 5 3 1	22
10090	2 19 0	1
10091	121 195 270 9 236	6
10092	66 96 197	439
10093	32 97 86	88
10094	6 96 37 159	148
10095	231 71 46 5 98	2
10096	124 113 30 114 77 340 289 6	429
10097	6 37 233 96	30
10098	21 229 104	2
10099	7 197 11	5
10100	114 38 96	6
10101	234 568 59 13	209
10102	209 30 82 71 6	142
10103	172 82 136 32	39
10104	2 22 5 60 277	139
10105	1 6 95	46
10106	96 6 357 158 261 79 94 177	178
10107	1 0 21	2
10108	12 1 154 44 131 6 2 3 5 116	19
10109	171 2 1	0
10110	1 5 19	20
10111	2 123 136 252	80
10112	154 44 131 1 155 0	8
10113	96 7 47	147
10114	165 6 142 164	210
10115	2 37 3 115	306
10116	7 71 2 5 110 3 21 290 1 64 147 439	17
10117	225 97 30	144
10118	5 2 61 6	201
10119	96 130 4	1
10120	82 77 113 118 30 162 120 291 164 179 173 119	216
10121	120 144 171	237
10122	123 21 252 155 120 357 418 215	158
10123	97 256 133 70 23 87 90	131
10124	59 44 165 13	30
10125	6 133 222	250
10126	404 37 310	30
10127	7 369 96 32 163 219 38 316 2	232
10128	96 577 30	28
10129	6 21 115	5
10130	270 6 155	161
10131	130 247 136 22 4 274 71 144 134	210
10132	274 133 71	94
10133	104 230 139 140	27
10134	2 3 5	1
10135	158 135 2	96
10136	22 568 32	4
10137	172 5 2 133 110 46 1 160 99 3 225 22 21 17 60 181 96 152 116 167	48
10138	6 142 240	96
10139	96 563 285	474
10140	271 27 88 121 231 24 141 338 236	37
10141	52 274 77 66 22 144 124 30 233 120	1
10142	204 479 180 30 28	120
10143	256 87 88	133
10144	2 5 17 1	172
10145	30 66 26 29	296
10146	96 176 252	6
10147	37 71 82	198
10148	256 88 114 24	106
10149	6 66 240	96
10150	82 21 22 124 84 233 137	171
10151	114 86 7 172 71 19 13 132 154 12 96 383 131 74 43 99 2 1 44 32 6	46
10152	6 39 114 5 2 298 62 390 157 260 46 228	141
10153	310 263 22	2
10154	7 113 71 13	44
10155	7 82 71 142 130 37 104 26 72 454 96 111 66 29 228 162 6 13 124 136 219 168 4 388 176 191 105 155 389	213
10156	2 94 21 3	5
10157	130 38 528 32	14
10158	32 121 1 88 23 13 366 0 39	44
10159	13 340 118 195 6 369 1 0 320	341
10160	262 66 46 142 6 1 493 371	209
10161	6 66 142	1
10162	37 281 93 122	82
10163	30 464 7 123 172 310 55 274 27	155
10164	13 172 5 128 570	2
10165	21 46 2	3
10166	1 6 95	363
10167	266 64 97 90	36
10168	580 165 407	144
10169	66 96 144 49	100
10170	1 6 130 133	32
10171	32 86 209 37 9 262 312 121 195 17 80 282 96 6 71 198 144 227 30 120 82 125 77 16 561	635
10172	225 110 94 46 248	246
10173	1 0 2 104	21
10174	2 5 8 143	118
10175	233 352 469 400 119 452 473 554 234 26 21 353	403
10176	104 161 102 240 247 6 37 55 118 120	82
10177	13 2 0 46 5 30 114 1 128	21
10178	21 60 2 3 155	352
10179	134 16 274 93	39
10180	5 22 298 1 3 2 17 4 133 0 30 275	63
10181	43 38 6	430
10182	32 59 124	176
10183	27 205 171 262	6
10184	151 6 66 30 357 174 179	27
10185	0 2 1	20
10186	111 96 144 6 274 37 71 386 103 187 124 30 162 59 197 218 93 451 213 260 204 214 217	428
10187	296 210 43	491
10188	321 2 329 60 290 300 46 6 218	79
10189	137 39 291 38 144 113 96 77 26 82 55 315 42 148 41	149
10190	71 4 92	84
10191	3 52 172 30 121 22 2 1 0 59	46
10192	136 285 418	416
10193	6 33 34	173
10194	12 25 106	113
10195	86 124 181	233
10196	2 46 44 12 0 5 3 1	65
10197	70 88 71	209
10198	4 154 12 131 128 324 156	0
10199	32 227 9	658
10200	352 159 1 464 167 147 400 397 206 413	665
10201	5 96 172	161
10202	1 21 0 97 155 288	128
10203	17 181 151 6	105
10204	96 6 164 38	126
10205	97 2 12	198
10206	2 3 115	5
10207	4 22 115 20	288
10208	17 21 225 2 5 1 61	329
10209	165 285 177 126	377
10210	2 3 0	21
10211	1 30 96	98
10212	265 59 294 121	2
10213	205 184 69 23	64
10214	97 19 2 22 11	68
10215	12 128 5	68
10216	133 10 189 6 197	429
10217	265 37 11	18
10218	2 20 19	13
10219	1 194 270	4
10220	30 22 2 5 172 6 96	29
10221	171 6 184	405
10222	55 43 368 40	39
10223	7 30 171 311 324 104 139 354 130	426
10224	215 357 294 136 79	356
10225	77 88 55	37
10226	228 155 198 143	305
10227	172 2 3 1	0
10228	5 4 2 285 1	0
10229	172 1 21 6 2	60
10230	27 6 64 1	21
10231	121 232 162 165 285 197 248 531 443 294	341
10232	1 6 12 13	128
10233	52 274 185 80 164	96
10234	39 55 2 30 77 6 59 16 1	233
10235	5 55 151	464
10236	6 172 224	392
10237	21 2 1 46	155
10238	13 236 120 154 25 226	532
10239	225 68 42	239
10240	97 363 60 367 2	21
10241	98 278 171	205
10242	97 133 87 30	70
10243	5 97 2 32 70	22
10244	198 43 261	326
10245	6 142 66 182	59
10246	96 120 6	148
10247	266 97 1	0
10248	37 46 270 2 194	226
10249	82 177 72	42
10250	0 172 5 11 154	46
10251	2 44 12	131
10252	17 97 298 25	8
10253	22 451 381	37
10254	23 46 8 330	21
10255	172 22 5 164 66 252	418
10256	189 111 1	171
10257	22 70 87 133 501 12 6	118
10258	447 71 22 55	96
10259	71 3 5 46 2 43 55 21 66 17 155 130 326 249 296 248	394
10260	283 77 463 30 274 195 123 26 185 233 104 136 39 162 2 68 107	6
10261	224 6 27 2	21
10262	52 172 299 5 30	6
10263	39 38 43 137 161 30	368
10264	225 30 233	6
10265	5 13 116 60 22 37 128 46 2 173	1
10266	2 3 22 252 175	260
10267	46 3 22 120 95	367
10268	12 2 3 6 30	96
10269	97 86 66 6 171	130
10270	168 165 285	324
10271	44 30 13	120
10272	270 142 22	6
10273	114 109 104 128 30 47 48 417 434 160 5	79
10274	21 52 54	66
10275	209 283 156	324
10276	121 22 19 195	236
10277	59 233 182 426	394
10278	87 6 0 21 1 65	2
10279	22 2 61	5
10280	89 22 95 109 136 134 239 247	456
10281	70 45 274	30
10282	162 26 6 241 27	164
10283	2 14 159	173
10284	82 209 225 162	260
10285	68 69 103	213
10286	274 71 56 357	582
10287	137 96 59 161 124 165 442 289	407
10288	21 2 3 12	385
10289	46 2 19	20
10290	88 6 1 129	97
10291	261 380 129 5 2	3
10292	172 0 22	2
10293	0 195 32 226 1 21 359 140 59 370 341	296
10294	30 6 136 245 564	589
10295	114 311 414 39	26
10296	6 96 72 185	49
10297	66 32 2	3
10298	144 2 19 77 118 263 22	111
10299	1 320 0 14 27	78
10300	1 46 61 110	5
10301	271 278 24 98 424	294
10302	171 205 189	313
10303	324 128 12 44	60
10304	130 129 3	267
10305	96 6 24 198 143 254 56 222 72	255
10306	6 139 197 22 155 71 302 209 341	315
10307	279 349 117	348
10308	2 22 1	0
10309	37 19 20 262 240 52 104	274
10310	94 82 228	142
10311	59 11 370 215 486	317
10312	71 270 363 98	114
10313	4 98 154 22 1 21 2 32 12 19 20 8 5 44	329
10314	0 21 5 106	19
10315	225 89 219 113 151 291	198
10316	52 96 7	37
10317	96 29 55 100	568
10318	96 30 4 162	176
10319	292 118 6	52
10320	6 96 142	136
10321	177 161 11	586
10322	2 1 60 5 46 61 21 172 4 293 228 63 19	558
10323	133 21 128 155	6
10324	44 12 22	2
10325	2 3 22 1 12 21	25
10326	215 148 347 544 100	30
10327	324 15 104	6
10328	171 343 148 96	97
10329	1 64 441	126
10330	1 0 5	2
10331	22 62 343 95	208
10332	30 144 6 285 78	332
10333	44 1 12 155 22	21
10334	124 340 26 96 136 30 237 28	326
10335	6 24 66 30 239 26 120 96	181
10336	7 12 4	130
10337	59 233 182	104
10338	7 225 2 37 5 22 61 109	142
10339	2 3 22 1	0
10340	2 3 5 8 167	6
10341	6 52 59 147	27
10342	2 111 130 155 129	380
10343	82 225 354 193 120	161
10344	7 52 22 29 120 309	59
10345	264 44 1	106
10346	104 96 142 139 22	198
10347	11 139 96	71
10348	2 3 5 21 22 1 155	61
10349	95 115 247 232	228
10350	5 61 71 26 46 29	142
10351	281 130 97 70 129 1 66 29 151 2 3 155	5
10352	32 82 71 30 29	2
10353	22 1 109	20
10354	97 6 96 1	233
10355	21 124 66 30	296
10356	39 7 30 21 22	274
10357	151 26 66 6 165	96
10358	124 3 20 130 21	19
10359	64 1 320 0 19 22 20	21
10360	6 236 164 11 71 305 144	53
10361	6 274 1 171 46 38 84 142 134 239 126	209
10362	22 66 71 6 162 518 240 16 144 652 565 274 143 448 160 11 522 302 377 30 103 93 388	597
10363	1 46 43 229 72	371
10364	66 118 137	6
10365	16 274 39 281 29 198 104 22	30
10366	19 32 1 270	362
10367	1 97 90 88 13 133 70 44	2
10368	1 19 20 46	75
10369	97 133 6 15 138	397
10370	99 82 234 19	447
10371	30 124 270 7 240 6 100	59
10372	22 1 142 6 2 173 398 380	130
10373	4 44 131 88 263	12
10374	27 296 13	611
10375	89 80 73 7	113
10376	96 1 274	3
10377	234 367 72 271 142 5 172 29 185	95
10378	353 352 59	233
10379	114 115 6 5	46
10380	231 130 4 114 70 98 24	389
10381	1 221 132 564 4 155 7	611
10382	172 98 278	8
10383	2 3 5	21
10384	376 75 263	148
10385	71 52 121 13 281 46 6 5 389 239 21	434
10386	136 144 32 274 13	522
10387	130 22 129 97 4	1
10388	225 12 128 154 324 61	234
10389	1 4 23 66 464 118	285
10390	2 30 120 429 6	204
10391	269 171 185 190 333	465
10392	11 121 118	104
10393	148 96 217 164	274
10394	21 6 172 71 284 8 5 1 61 197 155	329
10395	154 22 1 155 21 60 19	116
10396	4 130 172 2 3 5	61
10397	1 90 290 66	113
10398	30 1 172	103
10399	12 2 130 1 19 0 131 44	4
10400	182 52 59	164
10401	265 132 115	2
10402	5 49 12 190 21 1 70 53	113
10403	130 133 129	171
10404	9 71 5 3 2 22 17	155
10405	2 3 142	298
10406	1 128 324 363	131
10407	172 225 46 21 61 195 298 60 115 131 236 59 121 110 299 109 5 2 19 1 127 324	72
10408	43 99 96 285	177
10409	123 21 6 171 13 22 66	25
10410	2 6 106 23 22	21
10411	5 111 6 440	27
10412	236 310 13 142 96 6 357 261 173 62 75 197	179
10413	44 70 133	12
10414	240 285 232	165
10415	6 55 143 216 27 144 142 399 162 140 237 103 441 165 401 47 341 136 167 474 429	578
10416	55 128 116 2 39	103
10417	5 1 0	2
10418	17 114 24 141 95 1 8 2 0	5
10419	114 4 265 1	0
10420	12 195 5 19 9	1
10421	22 2 3 5	4
10422	285 24 198 59 123	144
10423	142 1 66	274
10424	46 5 2	3
10425	313 12 13	30
10426	171 313 195 66 283 22 55	172
10427	182 104 185 96 59 30 139 522	124
10428	5 2 3 61	6
10429	1 0 160	2
10430	2 3 5	21
10431	6 205 171 66 221 365	142
10432	12 131 128 324 366	1
10433	22 270 114 1 19 0 2 3	46
10434	23 88 138	133
10435	43 30 180 55 198 176 204 29 251 119 210 252	421
10436	111 32 238 98 278 114 363	231
10437	2 1 320 0	290
10438	182 123 164	540
10439	55 82 125 39 120	72
10440	70 2 21 129 5	61
10441	22 5 60	1
10442	1 97 64	0
10443	30 123 71 142 103	12
10444	118 236 121	44
10445	89 144 124 233 176	143
10446	314 2 4 201	150
10447	72 229 234 37 76 73 82 99 219 124 57 16 86 339	139
10448	22 2 3	4
10449	97 70 1 44	96
10450	4 3 385 293 224 22 393 400	21
10451	239 114 124 133 122 404 22 87 12 265 463 324 9 88 132 13 10 19 20 225 109 189 367 3 2 128 5 94 98 231 111 144 313 219 115 60 24 95 236 271 74 17 110 336 181 369 628 46 77 456 185 121 263 363 143 79 247 578 198 176 145 613 245 553 335 531 362 492	382
10452	96 158 261	460
10453	225 21 313	8
10454	240 228 30 232 308	399
10455	6 1 20 19	22
10456	6 22 290 2	468
10457	89 123 6 38 155 1 151	266
10458	9 132 311	96
10459	281 113 270 30	144
10460	172 129 130 4 156 19 2 20 21 110 13 236 97 70 121 61	3
10461	37 104 39	38
10462	5 298 2	3
10463	120 118 29	52
10464	7 173 64	171
10465	132 270 22 9	113
10466	30 240 389 79	43
10467	133 2 274	30
10468	21 2 79	381
10469	233 162 257	252
10470	44 131 25	106
10471	142 21 1 133 97 4 70	44
10472	1 22 248 231 278 114 37 141 238	98
10473	22 2 168	46
10474	30 310 3 2	1
10475	2 6 66	5
10476	354 32 75 44 270 363	101
10477	6 1 99	29
10478	161 96 104	232
10479	114 12 7 123 32	43
10480	97 70 6 129 4	88
10481	133 10 140	397
10482	275 46 434 518	359
10483	60 6 96 154 116 1 151 2 30 40	126
10484	1 2 5 0 21	224
10485	100 96 2	124
10486	7 115 284	87
10487	282 239 38 59 134 135 418 553	581
10488	144 59 198 43 77 274 39 463 252 185 68 69 6	204
10489	198 39 37	161
10490	2 82 3 1 0 482 30 137 121	274
10491	198 43 29 252	68
10492	114 22 61 5 2	3
10493	1 21 128 131	24
10494	142 104 247 136	30
10495	130 1 2 3 5 96 155 148 64	398
10496	22 106 264 44 14	303
10497	2 66 21	155
10498	7 100 179 594 273 315	79
10499	2 6 32 1 0 171 96 7	130
10500	221 365 200 316	32
10501	96 285 43 38	159
10502	6 140 28 168	468
10503	56 185 274 163 139 534 100	11
10504	39 55 96 171 97	363
10505	5 103 46 233 121 136 118 1	12
10506	80 131 154	6
10507	115 19 104	30
10508	30 82 43 104 136 261 120 117	118
10509	30 21 225 5 0 6 142 46 61 2 3 96 22 290	134
10510	44 86 1 0	131
10511	130 129 97 13 32	69
10512	89 115 215 214	399
10513	136 5 2 155 46 3 210 329 172 14	359
10514	2 3 21 130 59 0	22
10515	66 71 167	96
10516	234 233 100 59 96	340
10517	13 324 264 182 22 74 132 116 181	154
10518	94 109 367 133 454 10 15 172	154
10519	30 59 182 144	174
10520	82 52 80 22 130 6	118
10521	114 22 37 46 115 265 133 2 155	3
10522	121 66 96	59
10523	2 293 30 106	385
10524	1 44 22 0	21
10525	46 75 115 137	5
10526	114 225 110	46
10527	433 21 329 109 167 46	60
10528	44 1 4 6 96	103
10529	43 39 291 30	29
10530	95 225 110 20 94 30 3	2
10531	5 22 60 454 381 247	158
10532	21 5 299	172
10533	87 70 23 97 1 129 88	17
10534	270 195 265	132
10535	151 4 275 6 351 55 104 136 96	137
10536	162 129 130 113 17 2 1 0 4 156 68	69
10537	172 225 298 22 1 66 2 3 46 37 155	284
10538	270 39 98	278
10539	240 182 55	176
10540	30 274 82 103	198
10541	30 77 521 35 665 413 16 491 55 527 119	207
10542	22 1 2	6
10543	113 97 130 70 129 157 4 349 611	74
10544	172 225 46 2 110 240 22 123 283 3 209 60 61 151 30 232 6 5 109 94 111 21 55 162 367 11 312 59 102 369 518 558 322	300
10545	111 66 6 1	8
10546	22 298 111	2
10547	172 46 5 151 21 29 6 55 367 22 142 463 155 284	116
10548	82 151 59 37 228 11 341 512	289
10549	97 70 131	44
10550	104 114 37	234
10551	239 104 82 93 240 55 43 59 29 164 52	39
10552	21 129 142 131 44 2 303 380	398
10553	1 0 44 131 25 274 86 151 197 8 13 94	67
10554	93 21 2 5 7 96 55	369
10555	6 27 623 30	375
10556	37 155 241	228
10557	3 2 94 225 298 130 142	17
10558	154 1 46 133	66
